재난,발생시간,지점정보
호우주의보,2020-01-07,제주도
호우주의보,2020-01-26,제주도
호우주의보,2020-01-27,제주도
호우주의보,2020-01-27,동해
호우주의보,2020-02-12,서울
호우주의보,2020-02-12,동해
호우주의보,2020-02-12,제주도
호우주의보,2020-03-09,제주도
호우주의보,2020-03-09,속초
호우주의보,2020-03-26,광주
호우주의보,2020-03-26,제주도
호우주의보,2020-03-26,울산
호우주의보,2020-04-17,제주도
호우주의보,2020-04-17,흑산도
호우주의보,2020-04-19,제주도
호우주의보,2020-05-02,제주도
호우주의보,2020-05-02,흑산도
호우주의보,2020-05-03,흑산도
호우주의보,2020-05-03,울릉도
호우주의보,2020-05-03,제주도
호우주의보,2020-05-08,제주도
호우주의보,2020-05-09,흑산도
호우주의보,2020-05-09,제주도
호우주의보,2020-05-09,장흥
호우주의보,2020-05-09,여수
호우주의보,2020-05-09,완도
호우경보,2020-05-09,제주도
호우주의보,2020-05-09,군산
호우주의보,2020-05-15,속초
호우주의보,2020-05-15,흑산도
호우경보,2020-05-15,제주도
호우주의보,2020-05-15,제주도
호우주의보,2020-05-15,여수
호우주의보,2020-05-15,완도
호우주의보,2020-05-15,산청
호우주의보,2020-05-18,파주
호우주의보,2020-05-18,철원
호우주의보,2020-05-18,동두천
호우주의보,2020-05-18,속초
호우주의보,2020-05-18,충주
호우주의보,2020-05-19,철원
호우경보,2020-05-19,동해
호우주의보,2020-05-19,속초
호우주의보,2020-06-10,제주도
호우주의보,2020-06-11,상주
호우주의보,2020-06-10,청주
호우주의보,2020-06-11,대전
호우주의보,2020-06-11,청주
호우주의보,2020-06-11,안동
호우주의보,2020-06-12,대구
호우주의보,2020-06-12,여수
호우주의보,2020-06-12,통영
호우주의보,2020-06-12,울산
호우주의보,2020-06-13,대구
호우경보,2020-06-13,창원
호우주의보,2020-06-13,고창
호우주의보,2020-06-13,제주도
호우주의보,2020-06-13,울산
호우주의보,2020-06-13,창원
호우경보,2020-06-13,제주도
호우주의보,2020-06-13,통영
호우주의보,2020-06-14,군산
호우주의보,2020-06-14,완도
호우경보,2020-06-14,흑산도
호우주의보,2020-06-14,상주
호우경보,2020-06-14,전주
호우주의보,2020-06-14,거창
호우주의보,2020-06-14,여수
호우주의보,2020-06-14,흑산도
호우주의보,2020-06-14,전주
호우주의보,2020-06-14,제주도
호우주의보,2020-06-17,제주도
호우주의보,2020-06-18,제주도
호우주의보,2020-06-18,흑산도
호우주의보,2020-06-18,여수
호우주의보,2020-06-20,영주
호우주의보,2020-06-24,흑산도
호우주의보,2020-06-24,제주도
호우경보,2020-06-24,제주도
호우주의보,2020-06-24,완도
호우주의보,2020-06-24,여수
호우주의보,2020-06-24,군산
호우주의보,2020-06-24,부산
호우주의보,2020-06-24,통영
호우주의보,2020-06-24,남해
호우주의보,2020-06-27,철원
호우경보,2020-06-27,철원
호우주의보,2020-06-29,흑산도
호우주의보,2020-06-29,완도
호우주의보,2020-06-29,군산
호우주의보,2020-06-29,서산
호우주의보,2020-06-29,속초
호우경보,2020-06-29,제주도
호우주의보,2020-06-29,상주
호우주의보,2020-06-29,순천
호우주의보,2020-06-29,제주도
호우주의보,2020-06-29,울산
호우주의보,2020-06-29,포항
호우주의보,2020-06-30,속초
호우주의보,2020-06-30,서울
호우주의보,2020-06-30,청주
호우주의보,2020-06-30,동해
호우주의보,2020-06-30,울릉도
호우주의보,2020-06-30,영덕
호우경보,2020-06-30,울릉도
호우주의보,2020-06-30,파주
호우경보,2020-06-30,동해
호우경보,2020-06-30,속초
호우주의보,2020-07-06,제주도
호우주의보,2020-07-06,안동
호우주의보,2020-07-06,전주
호우주의보,2020-07-06,상주
호우주의보,2020-07-07,제주도
호우주의보,2020-07-09,제주도
호우경보,2020-07-10,제주도
호우주의보,2020-07-10,목포
호우주의보,2020-07-10,포항
호우주의보,2020-07-10,제주도
호우주의보,2020-07-10,상주
호우주의보,2020-07-10,광주
호우경보,2020-07-10,부산
호우주의보,2020-07-10,울산
호우주의보,2020-07-10,울릉도
호우주의보,2020-07-10,속초
호우주의보,2020-07-10,동해
호우주의보,2020-07-10,파주
호우주의보,2020-07-10,통영
호우주의보,2020-07-10,창원
호우주의보,2020-07-10,인천
호우경보,2020-07-10,속초
호우주의보,2020-07-10,강릉
호우경보,2020-07-10,동해
호우주의보,2020-07-12,흑산도
호우주의보,2020-07-12,군산
호우주의보,2020-07-12,순천
호우주의보,2020-07-12,서산
호우주의보,2020-07-12,청주
호우주의보,2020-07-13,인천
호우주의보,2020-07-13,제주도
호우주의보,2020-07-13,문경
호우주의보,2020-07-13,흑산도
호우경보,2020-07-13,산청
호우주의보,2020-07-13,서산
호우주의보,2020-07-13,상주
호우주의보,2020-07-13,울산
호우주의보,2020-07-13,부산
호우주의보,2020-07-13,포항
호우주의보,2020-07-14,인천
호우주의보,2020-07-16,부산
호우주의보,2020-07-17,양평
호우주의보,2020-07-19,파주
호우주의보,2020-07-19,동두천
호우주의보,2020-07-19,철원
호우주의보,2020-07-20,파주
호우주의보,2020-07-20,전주
호우주의보,2020-07-20,인천
호우경보,2020-07-22,합천
호우주의보,2020-07-22,대구
호우주의보,2020-07-22,창원
호우주의보,2020-07-22,고흥
호우주의보,2020-07-22,울산
호우주의보,2020-07-22,수원
호우주의보,2020-07-22,원주
호우주의보,2020-07-22,철원
호우주의보,2020-07-22,인천
호우주의보,2020-07-23,군산
호우주의보,2020-07-23,인천
호우주의보,2020-07-23,여수
호우주의보,2020-07-23,창원
호우주의보,2020-07-23,파주
호우주의보,2020-07-23,동두천
호우경보,2020-07-23,인천
호우주의보,2020-07-23,상주
호우주의보,2020-07-23,청주
호우주의보,2020-07-23,임실
호우주의보,2020-07-23,울산
호우주의보,2020-07-23,제주도
호우경보,2020-07-23,산청
호우주의보,2020-07-23,동해
호우주의보,2020-07-23,속초
호우주의보,2020-07-23,춘천
호우주의보,2020-07-23,울진
호우주의보,2020-07-24,동두천
호우주의보,2020-07-24,울릉도
호우경보,2020-07-24,속초
호우주의보,2020-07-24,동해
호우경보,2020-07-24,강릉
호우주의보,2020-07-24,부산
호우주의보,2020-07-24,속초
호우주의보,2020-07-25,강릉
호우주의보,2020-07-25,속초
호우주의보,2020-07-27,제주도
호우주의보,2020-07-27,창원
호우경보,2020-07-27,제주도
호우주의보,2020-07-27,순천
호우주의보,2020-07-27,울산
호우주의보,2020-07-27,포항
호우주의보,2020-07-27,완도
호우주의보,2020-07-27,여수
호우주의보,2020-07-28,여수
호우주의보,2020-07-28,남원
호우주의보,2020-07-28,상주
호우주의보,2020-07-28,흑산도
호우주의보,2020-07-28,광주
호우주의보,2020-07-28,대구
호우주의보,2020-07-29,대전
호우주의보,2020-07-29,울릉도
호우주의보,2020-07-29,서울
호우주의보,2020-07-29,장수
호우주의보,2020-07-29,부안
호우주의보,2020-07-29,영월
호우주의보,2020-07-29,동두천
호우주의보,2020-07-29,고창
호우주의보,2020-07-29,춘천
호우주의보,2020-07-29,임실
호우주의보,2020-07-29,광주
호우경보,2020-07-29,고창
호우주의보,2020-07-29,천안
호우주의보,2020-07-29,순천
호우주의보,2020-07-29,충주
호우주의보,2020-07-29,보은
호우주의보,2020-07-29,군산
호우주의보,2020-07-30,청주
호우주의보,2020-07-30,대전
호우주의보,2020-07-30,이천
호우경보,2020-07-30,군산
호우주의보,2020-07-30,원주
호우주의보,2020-07-30,금산
호우주의보,2020-07-30,의성
호우주의보,2020-07-30,충주
호우주의보,2020-07-30,고창
호우주의보,2020-07-30,군산
호우주의보,2020-07-30,전주
호우주의보,2020-07-30,제주도
호우주의보,2020-07-30,안동
호우주의보,2020-07-30,대구
호우주의보,2020-07-30,여수
호우주의보,2020-07-30,속초
호우경보,2020-07-30,여수
호우경보,2020-07-30,남해
호우주의보,2020-07-30,순천
호우주의보,2020-07-31,금산
호우주의보,2020-07-31,군산
호우주의보,2020-07-31,남원
호우주의보,2020-07-31,고창
호우주의보,2020-07-31,서산
호우주의보,2020-07-31,안동
호우주의보,2020-07-31,대전
호우주의보,2020-07-31,인천
호우주의보,2020-07-31,파주
호우주의보,2020-07-31,서울
호우주의보,2020-08-01,원주
호우주의보,2020-08-01,동두천
호우주의보,2020-08-01,철원
호우경보,2020-08-01,파주
호우주의보,2020-08-01,춘천
호우주의보,2020-08-01,서울
호우주의보,2020-08-01,군산
호우경보,2020-08-01,서울
호우주의보,2020-08-01,파주
호우주의보,2020-08-01,충주
호우주의보,2020-08-01,영월
호우경보,2020-08-02,청주
호우주의보,2020-08-02,부산
호우경보,2020-08-02,영월
호우주의보,2020-08-02,문경
호우경보,2020-08-02,충주
호우경보,2020-08-02,부산
호우주의보,2020-08-02,울진
호우경보,2020-08-02,영주
호우경보,2020-08-02,파주
호우주의보,2020-08-02,철원
호우주의보,2020-08-03,부산
호우주의보,2020-08-03,울릉도
호우경보,2020-08-03,홍성
호우주의보,2020-08-03,대전
호우경보,2020-08-03,인천
호우경보,2020-08-03,보령
호우경보,2020-08-03,부여
호우주의보,2020-08-04,속초
호우주의보,2020-08-04,강릉
호우경보,2020-08-04,속초
호우주의보,2020-08-04,보은
호우경보,2020-08-04,대전
호우주의보,2020-08-04,안동
호우주의보,2020-08-05,제주도
호우주의보,2020-08-05,광주
호우주의보,2020-08-05,임실
호우주의보,2020-08-05,전주
호우주의보,2020-08-05,부안
호우주의보,2020-08-05,울릉도
호우주의보,2020-08-05,남원
호우주의보,2020-08-05,산청
호우주의보,2020-08-06,합천
호우주의보,2020-08-06,제주도
호우주의보,2020-08-06,장수
호우경보,2020-08-06,장수
호우주의보,2020-08-06,거창
호우주의보,2020-08-06,속초
호우주의보,2020-08-06,원주
호우주의보,2020-08-07,울산
호우경보,2020-08-07,울산
호우주의보,2020-08-07,광주
호우주의보,2020-08-07,거창
호우주의보,2020-08-07,대구
호우주의보,2020-08-07,진주
호우경보,2020-08-07,군산
호우주의보,2020-08-07,대전
호우주의보,2020-08-07,포항
호우주의보,2020-08-07,순천
호우주의보,2020-08-07,거제
호우경보,2020-08-07,부산
호우경보,2020-08-08,고창
호우경보,2020-08-08,진주
호우주의보,2020-08-08,통영
호우경보,2020-08-08,거제
호우경보,2020-08-08,통영
호우주의보,2020-08-08,원주
호우주의보,2020-08-08,인천
호우주의보,2020-08-08,동두천
호우경보,2020-08-08,인천
호우경보,2020-08-08,원주
호우주의보,2020-08-08,철원
호우경보,2020-08-08,서울
호우경보,2020-08-08,춘천
호우경보,2020-08-09,철원
호우경보,2020-08-09,대전
호우경보,2020-08-09,충주
호우주의보,2020-08-09,상주
호우경보,2020-08-09,전주
호우경보,2020-08-09,군산
호우주의보,2020-08-09,인천
호우주의보,2020-08-09,원주
호우주의보,2020-08-10,제주도
호우주의보,2020-08-09,춘천
호우주의보,2020-08-10,철원
호우경보,2020-08-10,인천
호우주의보,2020-08-10,파주
호우주의보,2020-08-10,여수
호우주의보,2020-08-10,진주
호우주의보,2020-08-10,순천
호우주의보,2020-08-10,안동
호우주의보,2020-08-10,동해
호우주의보,2020-08-10,전주
호우주의보,2020-08-10,서울
호우주의보,2020-08-10,속초
호우주의보,2020-08-10,동두천
호우주의보,2020-08-10,서산
호우주의보,2020-08-10,광주
호우주의보,2020-08-10,인천
호우주의보,2020-08-10,춘천
호우경보,2020-08-10,홍성
호우주의보,2020-08-11,충주
호우주의보,2020-08-11,광주
호우주의보,2020-08-11,제주도
호우주의보,2020-08-11,철원
호우경보,2020-08-11,제주도
호우주의보,2020-08-11,동해
호우주의보,2020-08-11,통영
호우주의보,2020-08-11,울릉도
호우주의보,2020-08-12,세종
호우주의보,2020-08-12,천안
호우주의보,2020-08-14,철원
호우주의보,2020-08-15,철원
호우주의보,2020-08-15,부산
호우주의보,2020-08-15,이천
호우주의보,2020-08-21,파주
호우주의보,2020-08-22,서울
호우주의보,2020-08-22,제주도
호우주의보,2020-08-22,세종
호우주의보,2020-08-22,대전
호우주의보,2020-08-22,춘천
호우주의보,2020-08-22,천안
호우주의보,2020-08-22,철원
호우주의보,2020-08-22,수원
호우주의보,2020-08-22,원주
호우주의보,2020-08-22,양평
호우주의보,2020-08-23,상주
호우주의보,2020-08-23,봉화
호우주의보,2020-08-23,안동
호우주의보,2020-08-23,울릉도
호우주의보,2020-08-23,울진
호우주의보,2020-08-23,제주도
호우주의보,2020-08-25,제주도
호우주의보,2020-08-27,창원
호우주의보,2020-08-27,철원
호우주의보,2020-08-27,양평
호우주의보,2020-08-28,춘천
호우주의보,2020-08-28,철원
호우주의보,2020-08-28,양평
호우주의보,2020-08-28,파주
호우주의보,2020-08-28,남원
호우경보,2020-08-28,거제
호우주의보,2020-08-28,서산
호우주의보,2020-08-28,서울
호우주의보,2020-08-28,정읍
호우주의보,2020-08-28,청주
호우주의보,2020-08-28,원주
호우주의보,2020-08-28,보은
호우주의보,2020-08-28,충주
호우주의보,2020-08-28,세종
호우주의보,2020-08-28,군산
호우주의보,2020-08-28,제주도
호우주의보,2020-08-28,이천
호우주의보,2020-08-28,천안
호우주의보,2020-08-28,부산
호우주의보,2020-08-29,양평
호우주의보,2020-08-29,이천
호우주의보,2020-08-29,원주
호우주의보,2020-08-29,통영
호우주의보,2020-08-29,제주도
호우주의보,2020-08-29,정읍
호우주의보,2020-08-29,속초
호우주의보,2020-08-29,임실
호우주의보,2020-08-29,서울
호우주의보,2020-08-29,광주
호우주의보,2020-08-30,창원
호우주의보,2020-08-30,광주
호우주의보,2020-08-30,상주
호우주의보,2020-08-30,청주
호우주의보,2020-08-31,전주
호우주의보,2020-08-31,홍성
호우주의보,2020-08-31,정읍
호우주의보,2020-09-02,제주도
호우주의보,2020-09-02,대구
호우주의보,2020-09-02,울산
호우주의보,2020-09-02,창원
호우주의보,2020-09-02,속초
호우주의보,2020-09-02,동두천
호우경보,2020-09-02,속초
호우주의보,2020-09-03,부산
호우주의보,2020-09-06,속초
호우주의보,2020-09-06,울릉도
호우주의보,2020-09-11,고흥
호우주의보,2020-09-11,완도
호우주의보,2020-09-11,순천
호우주의보,2020-09-12,부산
호우주의보,2020-09-13,제주도
호우주의보,2020-09-16,고흥
호우주의보,2020-09-25,부산
호우주의보,2020-11-19,서울
호우주의보,2020-11-19,제주도
호우주의보,2020-11-19,임실
호우주의보,2020-11-19,장수
호우주의보,2020-12-27,제주도
호우주의보,2020-12-27,포항
호우주의보,2021-02-01,울진
호우경보,2021-02-01,제주도
호우경보,2021-02-01,동해
호우주의보,2021-03-01,제주도
호우경보,2021-03-01,제주도
호우주의보,2021-03-01,울산
호우주의보,2021-03-01,동해
호우주의보,2021-03-04,제주도
호우주의보,2021-03-12,제주도
호우주의보,2021-03-27,제주도
호우경보,2021-03-27,제주도
호우주의보,2021-03-27,산청
호우주의보,2021-03-27,진주
호우주의보,2021-03-27,동해
호우주의보,2021-03-27,서산
호우주의보,2021-04-02,제주도
호우경보,2021-04-03,제주도
호우경보,2021-04-03,목포
호우주의보,2021-04-12,철원
호우주의보,2021-04-12,여수
호우주의보,2021-04-12,제주도
호우주의보,2021-04-12,서산
호우주의보,2021-05-04,제주도
호우경보,2021-05-04,울릉도
호우경보,2021-05-04,동해
호우주의보,2021-05-04,완도
호우주의보,2021-05-04,흑산도
호우주의보,2021-05-04,부산
호우주의보,2021-05-05,부산
호우주의보,2021-05-11,군산
호우주의보,2021-05-15,여수
호우주의보,2021-05-15,통영
호우주의보,2021-05-15,흑산도
호우주의보,2021-05-16,군산
호우주의보,2021-05-16,철원
호우주의보,2021-05-16,동두천
호우주의보,2021-05-16,완도
호우주의보,2021-05-16,춘천
호우주의보,2021-05-16,제주도
호우주의보,2021-05-16,부산
호우주의보,2021-05-20,제주도
호우주의보,2021-05-28,대전
호우주의보,2021-05-28,동해
호우주의보,2021-06-10,흑산도
호우주의보,2021-06-10,목포
호우주의보,2021-06-10,인천
호우주의보,2021-06-10,고창
호우주의보,2021-06-11,광주
호우주의보,2021-06-11,여수
호우주의보,2021-06-11,흑산도
호우주의보,2021-06-11,부산
호우주의보,2021-06-11,인천
호우주의보,2021-06-11,통영
호우주의보,2021-06-11,제주도
호우주의보,2021-06-11,동해
호우주의보,2021-06-15,제주도
호우주의보,2021-06-22,제천
호우주의보,2021-06-22,충주
호우주의보,2021-06-22,원주
호우주의보,2021-06-24,영월
호우주의보,2021-06-25,부산
호우주의보,2021-06-25,대전
호우주의보,2021-06-25,보은
호우주의보,2021-06-27,춘천
호우주의보,2021-06-27,서울
호우주의보,2021-06-28,인천
호우주의보,2021-06-28,전주
호우주의보,2021-06-28,광주
호우주의보,2021-06-28,해남
호우주의보,2021-06-29,장수
호우주의보,2021-06-29,서울
호우주의보,2021-06-29,대전
호우주의보,2021-06-29,청주
호우주의보,2021-06-30,서울
호우주의보,2021-06-30,파주
호우주의보,2021-06-30,인천
호우주의보,2021-06-30,부산
호우주의보,2021-06-30,철원
호우주의보,2021-06-30,원주
호우주의보,2021-06-30,홍천
호우주의보,2021-07-03,제주도
호우주의보,2021-07-03,흑산도
호우주의보,2021-07-03,완도
호우주의보,2021-07-03,통영
호우주의보,2021-07-03,장흥
호우주의보,2021-07-03,창원
호우주의보,2021-07-03,인천
호우주의보,2021-07-03,파주
호우주의보,2021-07-03,속초
호우주의보,2021-07-03,청주
호우주의보,2021-07-03,산청
호우주의보,2021-07-03,여수
호우주의보,2021-07-04,동해
호우주의보,2021-07-04,인천
호우경보,2021-07-04,부산
호우주의보,2021-07-04,서울
호우주의보,2021-07-04,철원
호우주의보,2021-07-04,울릉도
호우주의보,2021-07-04,속초
호우주의보,2021-07-04,제주도
호우경보,2021-07-04,통영
호우주의보,2021-07-04,완도
호우주의보,2021-07-05,제주도
호우주의보,2021-07-05,여수
호우경보,2021-07-05,제주도
호우주의보,2021-07-05,통영
호우주의보,2021-07-05,해남
호우주의보,2021-07-05,흑산도
호우주의보,2021-07-05,군산
호우주의보,2021-07-05,전주
호우주의보,2021-07-05,진주
호우주의보,2021-07-05,창원
호우주의보,2021-07-06,전주
호우경보,2021-07-06,여수
호우경보,2021-07-06,순천
호우주의보,2021-07-06,목포
호우경보,2021-07-06,완도
호우경보,2021-07-06,창원
호우경보,2021-07-06,남해
호우경보,2021-07-06,동해
호우주의보,2021-07-06,광주
호우주의보,2021-07-06,동해
호우주의보,2021-07-07,청주
호우주의보,2021-07-07,충주
호우주의보,2021-07-07,울진
호우주의보,2021-07-07,제주도
호우주의보,2021-07-07,대구
호우주의보,2021-07-07,포항
호우경보,2021-07-07,임실
호우경보,2021-07-07,거창
호우주의보,2021-07-07,울산
호우주의보,2021-07-07,순천
호우주의보,2021-07-07,거창
호우주의보,2021-07-07,창원
호우주의보,2021-07-07,광주
호우주의보,2021-07-07,대전
호우경보,2021-07-07,창원
호우경보,2021-07-07,부산
호우주의보,2021-07-07,고창
호우주의보,2021-07-07,통영
호우주의보,2021-07-07,진주
호우주의보,2021-07-08,청주
호우주의보,2021-07-08,제천
호우주의보,2021-07-08,전주
호우주의보,2021-07-08,상주
호우경보,2021-07-08,금산
호우주의보,2021-07-08,포항
호우주의보,2021-07-08,대전
호우주의보,2021-07-08,울진
호우주의보,2021-07-08,충주
호우주의보,2021-07-08,제주도
호우주의보,2021-07-08,철원
호우주의보,2021-07-08,춘천
호우주의보,2021-07-08,원주
호우주의보,2021-07-09,원주
호우주의보,2021-07-09,합천
호우주의보,2021-07-09,부산
호우주의보,2021-07-09,홍천
호우주의보,2021-07-10,부산
호우주의보,2021-07-10,정읍
호우주의보,2021-07-10,상주
호우주의보,2021-07-11,원주
호우주의보,2021-07-11,충주
호우경보,2021-07-11,원주
호우주의보,2021-07-11,문경
호우주의보,2021-07-11,대구
호우주의보,2021-07-15,원주
호우주의보,2021-07-15,부산
호우주의보,2021-07-15,홍천
호우주의보,2021-07-15,충주
호우주의보,2021-07-15,서울
호우경보,2021-07-15,충주
호우주의보,2021-07-15,보은
호우주의보,2021-07-15,광주
호우주의보,2021-07-15,동두천
호우주의보,2021-07-15,철원
호우주의보,2021-07-16,제주도
호우경보,2021-07-16,제주도
호우주의보,2021-07-16,양평
호우주의보,2021-07-16,여수
호우경보,2021-07-16,여수
호우주의보,2021-07-16,충주
호우주의보,2021-07-16,속초
호우주의보,2021-07-16,장흥
호우주의보,2021-07-16,동두천
호우주의보,2021-07-16,서울
호우주의보,2021-07-16,파주
호우주의보,2021-07-16,대전
호우주의보,2021-07-16,인천
호우주의보,2021-07-17,영천
호우주의보,2021-07-17,울진
호우주의보,2021-07-17,제주도
호우주의보,2021-07-18,제주도
호우주의보,2021-07-18,완도
호우경보,2021-07-18,제주도
호우주의보,2021-07-18,대전
호우주의보,2021-07-19,흑산도
호우주의보,2021-07-19,파주
호우주의보,2021-07-19,서울
