재난,발생시간,지점정보
호우경보,2023-09-20,부산
호우주의보,2023-09-20,봉화
호우주의보,2023-09-20,안동
호우경보,2023-09-20,울산
호우주의보,2023-09-20,의성
호우주의보,2023-09-21,강릉
호우주의보,2023-09-21,동해
호우주의보,2023-09-21,통영
호우주의보,2023-09-21,울진
호우경보,2023-09-21,부산
호우주의보,2023-09-21,울릉도
호우주의보,2023-11-05,울릉도
호우주의보,2023-11-05,동해
호우주의보,2023-11-05,부안
호우주의보,2023-11-05,제주도
호우주의보,2023-11-05,속초
호우주의보,2023-11-05,인천
호우주의보,2023-11-06,철원
호우주의보,2023-11-06,울릉도
호우주의보,2023-11-06,서산
호우주의보,2023-11-06,파주
호우주의보,2023-11-06,완도
호우주의보,2023-11-06,수원
호우주의보,2023-11-06,속초
호우주의보,2023-11-06,여수
호우주의보,2023-11-06,산청
호우주의보,2023-12-11,제주도
호우주의보,2023-12-11,부산
호우주의보,2023-12-11,울진
호우경보,2023-12-11,제주도
호우주의보,2023-12-11,군산
호우주의보,2023-12-12,울진
호우주의보,2024-02-18,제주도
호우주의보,2024-02-18,흑산도
호우경보,2024-02-18,제주도
호우주의보,2024-02-18,여수
호우주의보,2024-02-18,장흥
호우주의보,2024-02-18,순천
호우주의보,2024-02-18,진주
호우주의보,2024-02-19,제주도
호우주의보,2024-02-19,창원
호우주의보,2024-02-19,해남
호우주의보,2024-02-19,부산
호우주의보,2024-02-19,순천
호우주의보,2024-02-19,여수
호우주의보,2024-02-19,진주
호우주의보,2024-03-28,제주도
호우주의보,2024-03-28,남해
호우주의보,2024-03-28,부산
호우주의보,2024-03-28,동해
호우주의보,2024-04-02,흑산도
호우주의보,2024-04-02,제주도
호우경보,2024-04-02,제주도
호우주의보,2024-04-03,제주도
호우주의보,2024-04-03,부산
호우주의보,2024-04-15,제주도
호우주의보,2024-04-15,동해
호우주의보,2024-04-20,제주도
호우주의보,2024-04-28,제주도
호우주의보,2024-04-29,제주도
호우경보,2024-04-29,제주도
호우주의보,2024-04-29,완도
호우주의보,2024-05-04,제주도
호우경보,2024-05-05,제주도
호우주의보,2024-05-05,제주도
호우주의보,2024-05-05,완도
호우주의보,2024-05-05,여수
호우주의보,2024-05-05,서산
호우경보,2024-05-05,순천
호우경보,2024-05-05,인천
호우주의보,2024-05-05,창원
호우주의보,2024-05-05,인천
호우주의보,2024-05-05,밀양
호우주의보,2024-05-05,해남
호우주의보,2024-05-05,합천
호우주의보,2024-05-06,동해
호우주의보,2024-05-06,여수
호우주의보,2024-05-06,진주
호우주의보,2024-05-06,창원
호우주의보,2024-05-11,인천
호우주의보,2024-05-11,제주도
호우주의보,2024-05-12,여수
호우주의보,2024-05-15,파주
호우주의보,2024-05-16,동해
호우주의보,2024-05-26,홍성
호우주의보,2024-05-26,제주도
호우주의보,2024-05-26,동해
호우주의보,2024-06-03,남원
호우주의보,2024-06-08,제주도
호우주의보,2024-06-15,울산
호우주의보,2024-06-15,밀양
호우주의보,2024-06-20,제주도
호우경보,2024-06-20,제주도
호우주의보,2024-06-20,부산
호우주의보,2024-06-22,흑산도
호우주의보,2024-06-22,완도
호우주의보,2024-06-22,목포
호우주의보,2024-06-22,여수
호우주의보,2024-06-22,통영
호우주의보,2024-06-22,제주도
호우주의보,2024-06-22,광주
호우주의보,2024-06-22,창원
호우주의보,2024-06-22,부산
호우주의보,2024-06-23,제주도
호우주의보,2024-06-23,동해
호우주의보,2024-06-23,철원
호우주의보,2024-06-23,파주
호우주의보,2024-06-24,영천
호우주의보,2024-06-27,제주도
호우주의보,2024-06-29,제주도
호우주의보,2024-06-29,흑산도
호우주의보,2024-06-29,완도
호우경보,2024-06-29,제주도
호우주의보,2024-06-29,광주
호우주의보,2024-06-29,군산
호우주의보,2024-06-29,서산
호우주의보,2024-06-29,수원
호우주의보,2024-06-29,봉화
호우주의보,2024-06-29,통영
호우주의보,2024-06-29,부산
호우주의보,2024-06-29,원주
호우주의보,2024-06-29,동해
호우주의보,2024-06-29,춘천
호우주의보,2024-06-30,인천
호우주의보,2024-06-30,동해
호우주의보,2024-06-30,수원
호우주의보,2024-06-30,충주
호우주의보,2024-06-30,철원
호우주의보,2024-06-30,대전
호우주의보,2024-06-30,울릉도
호우경보,2024-06-30,제주도
호우주의보,2024-06-30,제주도
호우주의보,2024-06-30,울산
호우주의보,2024-06-30,통영
호우주의보,2024-07-02,창원
호우주의보,2024-07-02,부안
호우주의보,2024-07-02,군산
호우주의보,2024-07-02,밀양
호우주의보,2024-07-02,울산
호우주의보,2024-07-02,흑산도
호우주의보,2024-07-02,홍성
호우주의보,2024-07-02,인천
호우주의보,2024-07-02,청주
호우주의보,2024-07-02,충주
호우주의보,2024-07-02,서울
호우주의보,2024-07-02,제천
호우주의보,2024-07-02,철원
호우주의보,2024-07-02,서산
호우주의보,2024-07-07,청주
호우주의보,2024-07-07,충주
호우주의보,2024-07-07,보령
호우주의보,2024-07-07,영주
호우주의보,2024-07-07,군산
호우주의보,2024-07-07,제천
호우주의보,2024-07-07,봉화
호우주의보,2024-07-07,울진
호우주의보,2024-07-07,안동
호우경보,2024-07-07,상주
호우주의보,2024-07-08,울진
호우주의보,2024-07-08,대전
호우주의보,2024-07-08,부여
호우주의보,2024-07-08,금산
호우경보,2024-07-08,대전
호우주의보,2024-07-08,양평
호우경보,2024-07-08,부여
호우주의보,2024-07-08,군산
호우주의보,2024-07-08,동해
호우주의보,2024-07-08,춘천
호우주의보,2024-07-08,충주
호우주의보,2024-07-08,고창
호우주의보,2024-07-08,울릉도
호우주의보,2024-07-08,인천
호우주의보,2024-07-08,서산
호우주의보,2024-07-08,홍성
호우주의보,2024-07-08,세종
호우주의보,2024-07-08,청주
호우주의보,2024-07-08,이천
호우경보,2024-07-08,청주
호우주의보,2024-07-08,안동
호우주의보,2024-07-08,대구
호우주의보,2024-07-08,상주
호우주의보,2024-07-09,안동
호우주의보,2024-07-09,울릉도
호우경보,2024-07-09,포항
호우경보,2024-07-09,영천
호우주의보,2024-07-09,대구
호우경보,2024-07-09,거창
호우주의보,2024-07-09,울산
호우주의보,2024-07-09,전주
호우주의보,2024-07-09,포항
호우주의보,2024-07-09,고창
호우주의보,2024-07-09,서울
호우주의보,2024-07-09,거창
호우주의보,2024-07-09,장수
호우주의보,2024-07-09,제주도
호우주의보,2024-07-09,군산
호우주의보,2024-07-09,청주
호우경보,2024-07-09,군산
호우경보,2024-07-09,서산
호우주의보,2024-07-09,서산
호우주의보,2024-07-10,충주
호우주의보,2024-07-10,상주
호우주의보,2024-07-10,울릉도
호우경보,2024-07-10,대전
호우주의보,2024-07-10,서울
호우주의보,2024-07-10,전주
호우경보,2024-07-10,충주
호우주의보,2024-07-10,안동
호우주의보,2024-07-10,수원
호우경보,2024-07-10,상주
호우경보,2024-07-10,대구
호우경보,2024-07-10,안동
호우주의보,2024-07-10,대전
호우경보,2024-07-10,울산
호우경보,2024-07-10,영천
호우주의보,2024-07-10,포항
호우경보,2024-07-10,부산
호우주의보,2024-07-10,동해
호우주의보,2024-07-10,완도
호우주의보,2024-07-10,제주도
호우주의보,2024-07-10,영월
호우주의보,2024-07-10,봉화
호우주의보,2024-07-11,거창
호우주의보,2024-07-11,합천
호우주의보,2024-07-11,남원
호우주의보,2024-07-11,산청
호우주의보,2024-07-12,임실
호우주의보,2024-07-12,대구
호우주의보,2024-07-13,제주도
호우주의보,2024-07-14,제주도
호우주의보,2024-07-14,통영
호우경보,2024-07-14,통영
호우주의보,2024-07-14,창원
호우주의보,2024-07-14,여수
호우주의보,2024-07-14,울산
호우주의보,2024-07-14,완도
호우주의보,2024-07-14,해남
호우주의보,2024-07-14,홍성
호우주의보,2024-07-15,제주도
호우주의보,2024-07-15,철원
호우주의보,2024-07-15,금산
호우주의보,2024-07-15,대전
호우주의보,2024-07-15,흑산도
호우주의보,2024-07-16,목포
호우주의보,2024-07-16,완도
호우주의보,2024-07-16,제주도
호우경보,2024-07-16,해남
호우주의보,2024-07-16,여수
호우경보,2024-07-16,완도
호우주의보,2024-07-16,고흥
호우주의보,2024-07-16,통영
호우주의보,2024-07-16,순천
호우주의보,2024-07-16,산청
호우경보,2024-07-16,여수
호우경보,2024-07-16,남해
호우주의보,2024-07-16,창원
호우주의보,2024-07-16,부산
호우주의보,2024-07-16,남원
호우주의보,2024-07-16,상주
호우주의보,2024-07-16,진주
호우주의보,2024-07-16,군산
호우주의보,2024-07-16,대전
호우경보,2024-07-16,보령
호우경보,2024-07-16,부여
호우주의보,2024-07-16,청주
호우주의보,2024-07-16,충주
호우주의보,2024-07-16,서산
호우주의보,2024-07-17,상주
호우경보,2024-07-17,천안
호우주의보,2024-07-17,영주
호우주의보,2024-07-17,대전
호우주의보,2024-07-17,충주
호우주의보,2024-07-17,동두천
호우주의보,2024-07-17,서산
호우주의보,2024-07-17,철원
호우경보,2024-07-17,파주
호우경보,2024-07-17,동두천
호우주의보,2024-07-17,서울
호우주의보,2024-07-17,춘천
호우경보,2024-07-17,양평
호우경보,2024-07-17,서울
호우주의보,2024-07-17,인천
호우주의보,2024-07-17,파주
호우경보,2024-07-17,인천
호우경보,2024-07-17,철원
호우주의보,2024-07-18,동두천
호우주의보,2024-07-18,서울
호우경보,2024-07-18,서산
호우경보,2024-07-18,수원
호우경보,2024-07-18,서울
호우주의보,2024-07-18,춘천
호우경보,2024-07-18,이천
호우주의보,2024-07-18,원주
호우주의보,2024-07-18,고창
호우주의보,2024-07-18,부산
호우경보,2024-07-18,천안
호우주의보,2024-07-18,세종
호우주의보,2024-07-18,대전
호우주의보,2024-07-18,군산
호우주의보,2024-07-18,철원
호우경보,2024-07-18,원주
호우주의보,2024-07-18,충주
호우주의보,2024-07-18,영월
호우주의보,2024-07-18,울릉도
호우주의보,2024-07-18,흑산도
호우주의보,2024-07-19,목포
호우주의보,2024-07-19,순천
호우주의보,2024-07-19,광주
호우주의보,2024-07-19,완도
호우주의보,2024-07-19,제주도
호우주의보,2024-07-19,속초
호우주의보,2024-07-20,군산
호우주의보,2024-07-20,부여
호우주의보,2024-07-20,부안
호우주의보,2024-07-20,전주
호우주의보,2024-07-20,광주
호우경보,2024-07-20,광주
호우주의보,2024-07-20,포항
호우주의보,2024-07-20,산청
호우주의보,2024-07-20,합천
호우주의보,2024-07-20,남원
호우주의보,2024-07-20,인천
호우주의보,2024-07-21,목포
호우주의보,2024-07-21,장흥
호우주의보,2024-07-21,부산
호우주의보,2024-07-21,해남
호우주의보,2024-07-21,속초
호우주의보,2024-07-22,동두천
호우주의보,2024-07-22,철원
호우경보,2024-07-22,철원
호우주의보,2024-07-23,파주
호우주의보,2024-07-23,양평
호우주의보,2024-07-23,철원
호우주의보,2024-07-23,울릉도
호우주의보,2024-07-23,원주
호우주의보,2024-07-23,서산
호우주의보,2024-07-23,광주
호우주의보,2024-07-24,창원
호우주의보,2024-07-24,부산
호우경보,2024-07-24,창원
호우주의보,2024-07-24,원주
호우주의보,2024-07-24,철원
호우주의보,2024-07-24,춘천
호우주의보,2024-07-24,홍천
호우경보,2024-07-24,춘천
호우경보,2024-07-24,홍천
호우주의보,2024-07-24,영월
호우주의보,2024-07-24,제천
호우주의보,2024-07-24,통영
호우주의보,2024-07-24,대구
호우주의보,2024-07-24,영천
호우주의보,2024-07-24,밀양
호우주의보,2024-07-24,합천
호우주의보,2024-07-24,순천
호우주의보,2024-07-24,전주
호우주의보,2024-07-24,문경
호우주의보,2024-07-24,임실
호우주의보,2024-07-24,거창
호우주의보,2024-07-25,군산
호우주의보,2024-07-25,서울
호우주의보,2024-07-25,춘천
호우주의보,2024-07-25,철원
호우주의보,2024-07-26,철원
호우주의보,2024-07-26,춘천
호우주의보,2024-07-26,제주도
호우주의보,2024-07-26,완도
호우주의보,2024-07-26,여수
호우주의보,2024-07-26,산청
호우주의보,2024-07-27,목포
호우주의보,2024-07-27,여수
호우주의보,2024-07-27,동두천
호우주의보,2024-07-27,보은
호우주의보,2024-07-27,제주도
호우주의보,2024-07-27,철원
호우주의보,2024-08-04,산청
호우주의보,2024-08-04,장수
호우주의보,2024-08-04,진주
호우주의보,2024-08-04,거창
호우주의보,2024-08-04,의성
호우주의보,2024-08-04,대전
호우주의보,2024-08-04,순천
호우주의보,2024-08-04,보은
호우주의보,2024-08-05,전주
호우주의보,2024-08-05,임실
호우주의보,2024-08-05,제주도
호우주의보,2024-08-05,고창
호우주의보,2024-08-05,광주
호우주의보,2024-08-05,남원
호우주의보,2024-08-05,부산
호우주의보,2024-08-05,대전
호우주의보,2024-08-05,영월
호우주의보,2024-08-05,목포
호우주의보,2024-08-05,안동
호우주의보,2024-08-05,청주
호우주의보,2024-08-05,상주
호우주의보,2024-08-05,충주
호우주의보,2024-08-05,원주
호우주의보,2024-08-05,대구
호우경보,2024-08-05,양평
호우주의보,2024-08-05,인제
호우주의보,2024-08-05,춘천
호우경보,2024-08-05,춘천
호우경보,2024-08-05,원주
호우주의보,2024-08-06,철원
호우주의보,2024-08-06,홍성
호우주의보,2024-08-06,춘천
호우주의보,2024-08-06,부산
호우주의보,2024-08-06,서산
호우주의보,2024-08-06,제주도
호우주의보,2024-08-06,산청
호우주의보,2024-08-08,대구
호우주의보,2024-08-08,영천
호우주의보,2024-08-08,서울
호우경보,2024-08-08,서울
호우주의보,2024-08-08,울산
호우주의보,2024-08-08,부산
호우주의보,2024-08-08,거제
호우주의보,2024-08-09,광주
호우주의보,2024-08-09,부산
호우주의보,2024-08-10,제주도
호우주의보,2024-08-10,임실
호우주의보,2024-08-14,서울
호우주의보,2024-08-14,인천
호우주의보,2024-08-15,울산
호우주의보,2024-08-15,제주도
호우주의보,2024-08-15,서산
호우주의보,2024-08-15,홍성
호우주의보,2024-08-15,인천
호우주의보,2024-08-16,완도
호우주의보,2024-08-16,해남
호우주의보,2024-08-16,전주
호우주의보,2024-08-16,정읍
호우주의보,2024-08-16,광주
호우주의보,2024-08-16,임실
호우주의보,2024-08-16,고창
호우주의보,2024-08-16,남원
호우주의보,2024-08-17,장흥
호우주의보,2024-08-17,남원
호우주의보,2024-08-17,전주
호우주의보,2024-08-17,파주
호우주의보,2024-08-17,부여
호우주의보,2024-08-17,합천
호우주의보,2024-08-18,서울
호우주의보,2024-08-20,울산
호우경보,2024-08-20,울산
호우주의보,2024-08-20,포항
호우주의보,2024-08-20,부산
호우주의보,2024-08-20,흑산도
호우주의보,2024-08-20,제주도
호우주의보,2024-08-20,창원
호우주의보,2024-08-20,군산
호우주의보,2024-08-21,목포
호우주의보,2024-08-21,서산
호우주의보,2024-08-21,보령
호우주의보,2024-08-21,부여
호우주의보,2024-08-21,춘천
호우주의보,2024-08-21,철원
호우주의보,2024-08-21,수원
호우주의보,2024-08-21,서울
호우주의보,2024-08-21,동두천
호우주의보,2024-08-21,인천
호우경보,2024-08-21,파주
호우주의보,2024-08-21,울산
호우경보,2024-08-21,동두천
호우경보,2024-08-21,철원
호우주의보,2024-08-21,홍성
호우주의보,2024-08-21,파주
호우주의보,2024-08-25,제주도
호우주의보,2024-08-25,영천
호우주의보,2024-08-25,구미
호우주의보,2024-08-26,구미
호우주의보,2024-08-26,남원
호우경보,2024-08-26,남원
호우주의보,2024-08-27,울산
호우경보,2024-08-27,울산
호우주의보,2024-08-27,안동
호우주의보,2024-08-27,창원
호우주의보,2024-08-27,제주도
호우경보,2024-08-27,제주도
호우주의보,2024-08-27,대구
호우주의보,2024-08-27,순천
호우주의보,2024-08-27,장흥
호우주의보,2024-08-27,광주
호우주의보,2024-08-27,목포
호우주의보,2024-08-28,제주도
호우경보,2024-08-28,제주도
호우주의보,2024-08-29,부산
호우주의보,2024-08-29,동해
호우주의보,2024-08-29,강릉
호우주의보,2024-09-02,포항
호우주의보,2024-09-06,제주도
호우주의보,2024-09-07,여수
호우주의보,2024-09-07,제주도
호우경보,2024-09-07,제주도
호우주의보,2024-09-08,제주도
호우경보,2024-09-08,제주도
호우경보,2024-09-08,파주
호우주의보,2024-09-10,제주도
호우주의보,2024-09-11,제주도
호우주의보,2024-09-11,완도
호우주의보,2024-09-11,포항
호우주의보,2024-09-11,해남
호우주의보,2024-09-11,부안
호우경보,2024-09-11,부안
호우경보,2024-09-11,완도
호우주의보,2024-09-11,군산
호우주의보,2024-09-11,안동
호우주의보,2024-09-11,천안
호우주의보,2024-09-11,홍성
호우주의보,2024-09-11,서산
호우주의보,2024-09-11,문경
호우주의보,2024-09-11,부산
호우주의보,2024-09-11,강릉
호우주의보,2024-09-11,원주
호우주의보,2024-09-11,울릉도
호우주의보,2024-09-11,보은
호우주의보,2024-09-11,상주
호우주의보,2024-09-12,서울
호우주의보,2024-09-12,이천
호우주의보,2024-09-12,원주
호우주의보,2024-09-12,광주
호우주의보,2024-09-12,인천
호우주의보,2024-09-12,청주
호우주의보,2024-09-12,울릉도
호우주의보,2024-09-12,대구
호우주의보,2024-09-14,춘천
호우주의보,2024-09-14,이천
호우주의보,2024-09-15,포항
호우주의보,2024-09-16,완도
호우주의보,2024-09-17,해남
호우주의보,2024-09-17,임실
호우주의보,2024-09-18,부산
호우주의보,2024-09-18,속초
호우주의보,2024-09-18,상주
호우주의보,2024-09-18,영주
호우주의보,2024-09-18,보은
호우경보,2024-09-18,보은
호우주의보,2024-09-18,금산
호우주의보,2024-09-18,고창
호우주의보,2024-09-18,충주
호우주의보,2024-09-18,울진
호우주의보,2024-09-18,세종
호우주의보,2024-09-18,임실
호우경보,2024-09-18,세종
호우주의보,2024-09-18,제천
호우주의보,2024-09-18,청주
호우주의보,2024-09-18,대구
호우주의보,2024-09-18,안동
호우경보,2024-09-18,대구
호우주의보,2024-09-19,제주도
호우경보,2024-09-19,제주도
호우주의보,2024-09-19,완도
호우경보,2024-09-19,완도
호우주의보,2024-09-20,제주도
호우주의보,2024-09-20,장흥
호우주의보,2024-09-20,광주
호우주의보,2024-09-20,고창
호우주의보,2024-09-20,순천
호우주의보,2024-09-20,군산
호우경보,2024-09-20,제주도
호우주의보,2024-09-20,산청
호우주의보,2024-09-20,남원
호우주의보,2024-09-20,보령
호우주의보,2024-09-20,서산
호우주의보,2024-09-20,철원
호우주의보,2024-09-20,인천
호우주의보,2024-09-20,창원
호우주의보,2024-09-20,속초
호우주의보,2024-09-20,동해
호우경보,2024-09-20,속초
호우주의보,2024-09-20,부산
호우주의보,2024-09-20,울산
호우주의보,2024-09-20,울릉도
호우주의보,2024-09-20,강릉
호우주의보,2024-09-20,울진
호우경보,2024-09-20,인천
호우경보,2024-09-20,수원
호우경보,2024-09-20,창원
호우경보,2024-09-21,인천
호우주의보,2024-09-21,동해
호우경보,2024-09-21,울산
호우주의보,2024-09-21,여수
호우경보,2024-09-21,제천
호우주의보,2024-09-21,철원
호우경보,2024-09-21,대전
호우주의보,2024-09-21,서울
호우주의보,2024-09-21,울진
호우주의보,2024-09-21,원주
호우주의보,2024-09-21,대구
호우주의보,2024-09-21,상주
호우주의보,2024-09-21,서산
호우주의보,2024-09-21,충주
호우주의보,2024-09-21,춘천
호우주의보,2024-09-21,고창
호우주의보,2024-09-21,청주
호우주의보,2024-09-21,보은
호우경보,2024-09-21,순천
호우경보,2024-09-21,창원
호우경보,2024-09-21,전주
호우주의보,2024-09-21,창원
호우주의보,2024-09-21,대전
호우주의보,2024-09-21,속초
호우주의보,2024-09-21,강릉
호우주의보,2024-09-21,통영
호우경보,2024-09-21,목포
호우주의보,2024-09-21,목포
호우주의보,2024-09-21,울릉도
호우주의보,2024-09-21,군산
호우주의보,2024-09-21,장흥
호우경보,2024-09-21,여수
호우주의보,2024-09-21,산청
호우주의보,2024-09-21,포항
호우주의보,2024-09-27,부산
호우주의보,2024-09-27,강릉
호우주의보,2024-09-28,동해
호우주의보,2024-10-14,흑산도
호우주의보,2024-10-14,창원
호우주의보,2024-10-15,창원
호우주의보,2024-10-15,부산
호우주의보,2024-10-15,거제
호우주의보,2024-10-18,제주도
호우주의보,2024-10-18,인천
호우주의보,2024-10-18,서산
호우주의보,2024-10-18,속초
호우주의보,2024-10-18,울산
호우주의보,2024-10-18,창원
호우경보,2024-10-18,울산
호우주의보,2024-10-18,울릉도
호우주의보,2024-10-18,동해
호우주의보,2024-10-19,울릉도
호우주의보,2024-10-19,홍성
호우주의보,2024-10-19,부산
호우주의보,2024-10-19,강릉
호우주의보,2024-10-21,해남
호우주의보,2024-10-22,통영
호우주의보,2024-10-22,제주도
호우주의보,2024-10-22,목포
호우주의보,2024-10-22,창원
호우주의보,2024-10-22,부산
호우주의보,2024-10-22,완도
호우주의보,2024-10-22,여수
호우주의보,2024-10-22,남해
호우주의보,2024-11-01,제주도
호우경보,2024-11-01,흑산도
호우경보,2024-11-01,제주도
호우주의보,2024-11-02,제주도
호우주의보,2024-11-25,제주도
호우주의보,2024-11-26,제주도
